TIA1_HepG2
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.250000	0.000000	0.000000	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000	1.000000	0.916667
0.666667	1.000000	1.000000	1.000000	0.000000	0.083333
0.250847	0.193220	0.183051	0.210169	0.294915	0.352542
0.193220	0.159322	0.125424	0.227119	0.294915	0.318644
0.220339	0.227119	0.227119	0.213559	0.196610	0.179661
0.149153	0.189831	0.189831	0.152542	0.091525	0.084746
0.033898	0.033898	0.037288	0.013559	0.006780	0.003390
0.030508	0.016949	0.027119	0.027119	0.016949	0.010169
0.122034	0.179661	0.210169	0.155932	0.098305	0.050847
