DDX6_HepG2
1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	1.000000	1.000000	1.000000	1.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.182796	0.211470	0.182796	0.197133	0.207885	0.168459
0.182796	0.222222	0.179211	0.204301	0.215054	0.186380
0.265233	0.232975	0.236559	0.225806	0.215054	0.229391
0.182796	0.189964	0.204301	0.193548	0.182796	0.189964
0.032258	0.003584	0.010753	0.014337	0.010753	0.010753
0.003584	0.000000	0.007168	0.014337	0.014337	0.028674
0.150538	0.139785	0.179211	0.150538	0.154122	0.186380
