TARDBP_K562
0.500000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	1.000000	0.000000	1.000000	0.000000	1.000000
0.500000	0.000000	1.000000	0.000000	1.000000	0.000000
0.258462	0.249231	0.258462	0.224615	0.233846	0.258462
0.160000	0.163077	0.187692	0.181538	0.243077	0.224615
0.230769	0.215385	0.209231	0.212308	0.212308	0.209231
0.200000	0.200000	0.169231	0.147692	0.120000	0.116923
0.009231	0.003077	0.015385	0.006154	0.033846	0.009231
0.018462	0.015385	0.018462	0.018462	0.009231	0.009231
0.123077	0.153846	0.141538	0.209231	0.147692	0.172308
