ZNF622_K562
0.000000	0.000000	0.000000	1.000000	1.000000	1.000000
0.000000	1.000000	1.000000	0.000000	0.000000	0.000000
1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.350515	0.345361	0.211340	0.097938	0.056701	0.067010
0.257732	0.324742	0.293814	0.097938	0.025773	0.097938
0.134021	0.128866	0.123711	0.231959	0.252577	0.257732
0.159794	0.134021	0.226804	0.273196	0.304124	0.278351
0.005155	0.000000	0.020619	0.030928	0.025773	0.025773
0.000000	0.000000	0.010309	0.030928	0.041237	0.041237
0.092784	0.067010	0.113402	0.237113	0.293814	0.231959
