TAF15_K562
0.000000	0.333333	0.000000	0.000000	1.000000	1.000000
0.000000	0.333333	1.000000	0.000000	0.000000	0.000000
0.000000	0.333333	0.000000	0.000000	0.000000	0.000000
1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
0.225564	0.330827	0.300752	0.172932	0.090226	0.075188
0.263158	0.300752	0.285714	0.263158	0.090226	0.097744
0.172932	0.157895	0.180451	0.195489	0.263158	0.255639
0.075188	0.090226	0.112782	0.218045	0.285714	0.263158
0.030075	0.007519	0.015038	0.007519	0.015038	0.015038
0.045113	0.030075	0.030075	0.037594	0.090226	0.082707
0.187970	0.082707	0.075188	0.105263	0.165414	0.210526
