HNRNPM_HepG2
0.000000	0.000000	0.000000	0.000000	0.142857	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.857143	0.428571	0.000000	0.857143	1.000000
1.000000	0.142857	0.571429	1.000000	0.000000	0.000000
0.296703	0.263736	0.269231	0.247253	0.269231	0.252747
0.170330	0.197802	0.203297	0.175824	0.236264	0.291209
0.181319	0.148352	0.153846	0.153846	0.153846	0.159341
0.170330	0.197802	0.203297	0.203297	0.148352	0.131868
0.021978	0.010989	0.021978	0.021978	0.016484	0.000000
0.027473	0.032967	0.038462	0.038462	0.032967	0.021978
0.131868	0.148352	0.109890	0.159341	0.142857	0.142857
