EIF3D_HepG2
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	1.000000	0.000000	0.500000
0.000000	0.000000	0.000000	0.000000	1.000000	0.500000
1.000000	1.000000	1.000000	0.000000	0.000000	0.000000
0.200000	0.200000	0.200000	0.288889	0.288889	0.355556
0.155556	0.133333	0.133333	0.155556	0.222222	0.244444
0.400000	0.422222	0.422222	0.311111	0.244444	0.244444
0.066667	0.066667	0.066667	0.066667	0.066667	0.066667
0.066667	0.066667	0.044444	0.066667	0.022222	0.000000
0.044444	0.044444	0.066667	0.044444	0.066667	0.066667
0.066667	0.066667	0.066667	0.066667	0.088889	0.022222
