HNRNPC_HepG2
0.000000	0.000000	0.000000	0.000000	0.000000	0.083333
0.000000	0.041667	0.000000	0.000000	0.000000	0.708333
0.000000	0.000000	0.166667	0.875000	0.875000	0.208333
1.000000	0.958333	0.833333	0.125000	0.125000	0.000000
0.138686	0.145985	0.211679	0.343066	0.408759	0.394161
0.124088	0.109489	0.138686	0.255474	0.270073	0.255474
0.291971	0.277372	0.240876	0.204380	0.167883	0.204380
0.211679	0.204380	0.167883	0.065693	0.058394	0.072993
0.036496	0.043796	0.036496	0.021898	0.014599	0.014599
0.051095	0.051095	0.051095	0.014599	0.014599	0.014599
0.145985	0.167883	0.153285	0.094891	0.065693	0.043796
