SAFB2_K562
1.000000	1.000000	0.000000	0.000000	1.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	1.000000	1.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.073665	0.093923	0.178637	0.162063	0.141805	0.163904
0.073665	0.106814	0.211786	0.195212	0.174954	0.208103
0.338858	0.338858	0.303867	0.298343	0.302026	0.294659
0.222836	0.198895	0.160221	0.167587	0.162063	0.145488
0.018416	0.011050	0.009208	0.005525	0.027624	0.007366
0.044199	0.040516	0.023941	0.023941	0.036832	0.029466
0.228361	0.209945	0.112339	0.147330	0.154696	0.151013
