LIN28A_H9
0.000000	0.000000	1.000000	0.250000	1.000000	0.750000
0.000000	0.000000	0.000000	0.000000	0.000000	0.250000
0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
1.000000	0.000000	0.000000	0.750000	0.000000	0.000000
0.238095	0.166667	0.142857	0.119048	0.087302	0.079365
0.182540	0.174603	0.150794	0.095238	0.134921	0.111111
0.206349	0.206349	0.214286	0.222222	0.238095	0.246032
0.198413	0.246032	0.277778	0.293651	0.269841	0.261905
0.000000	0.000000	0.000000	0.023810	0.015873	0.015873
0.023810	0.023810	0.031746	0.031746	0.031746	0.039683
0.150794	0.182540	0.182540	0.214286	0.222222	0.246032
