HNRNPUL1_HepG2
0.333333	0.000000	0.000000	0.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.000000	0.000000	1.000000	1.000000	0.000000	0.000000
0.666667	1.000000	0.000000	0.000000	0.000000	0.000000
0.140000	0.172000	0.252000	0.232000	0.244000	0.176000
0.112000	0.240000	0.316000	0.388000	0.340000	0.236000
0.240000	0.236000	0.180000	0.172000	0.168000	0.220000
0.228000	0.148000	0.124000	0.100000	0.108000	0.144000
0.040000	0.036000	0.028000	0.008000	0.072000	0.044000
0.036000	0.032000	0.012000	0.008000	0.012000	0.028000
0.204000	0.136000	0.088000	0.092000	0.056000	0.152000
