CPSF6_K562
0.583333	0.083333	0.916667	0.833333	0.000000	0.833333
0.000000	0.000000	0.000000	0.000000	0.000000	0.083333
0.333333	0.916667	0.083333	0.083333	1.000000	0.083333
0.083333	0.000000	0.000000	0.083333	0.000000	0.000000
0.095079	0.102585	0.065888	0.064220	0.087573	0.071726
0.097581	0.122602	0.089241	0.081735	0.125104	0.100083
0.371977	0.367807	0.380317	0.381151	0.372811	0.375313
0.211009	0.208507	0.222686	0.224354	0.198499	0.201835
0.012510	0.009174	0.009174	0.010008	0.010842	0.015847
0.055046	0.058382	0.062552	0.062552	0.056714	0.057548
0.156797	0.130942	0.170142	0.175980	0.148457	0.177648
