TRA2A_K562
1.000000	1.000000	0.000000	1.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.000000	0.000000	1.000000	0.000000	1.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.082386	0.085227	0.136364	0.181818	0.261364	0.258523
0.082386	0.107955	0.184659	0.190341	0.267045	0.318182
0.286932	0.289773	0.255682	0.252841	0.204545	0.198864
0.292614	0.272727	0.218750	0.187500	0.147727	0.122159
0.022727	0.019886	0.017045	0.031250	0.011364	0.005682
0.042614	0.039773	0.025568	0.025568	0.017045	0.019886
0.190341	0.184659	0.161932	0.130682	0.090909	0.076705
