SUB1_HepG2
1.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
0.000000	1.000000	0.000000	1.000000	1.000000	0.000000
0.131579	0.105263	0.140351	0.131579	0.114035	0.087719
0.114035	0.114035	0.131579	0.157895	0.307018	0.324561
0.245614	0.245614	0.236842	0.236842	0.245614	0.245614
0.078947	0.087719	0.096491	0.105263	0.114035	0.140351
0.026316	0.017544	0.008772	0.017544	0.017544	0.026316
0.043860	0.035088	0.035088	0.035088	0.043860	0.043860
0.359649	0.394737	0.350877	0.315789	0.157895	0.131579
