FAM120A_HepG2
0.800000	0.000000	0.000000	0.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.200000	0.800000	1.000000	1.000000	1.000000	0.000000
0.000000	0.200000	0.000000	0.000000	0.000000	0.000000
0.197452	0.270701	0.308917	0.289809	0.273885	0.213376
0.194268	0.283439	0.315287	0.321656	0.277070	0.191083
0.191083	0.162420	0.162420	0.162420	0.165605	0.194268
0.143312	0.108280	0.089172	0.095541	0.101911	0.121019
0.031847	0.003185	0.000000	0.000000	0.000000	0.031847
0.015924	0.012739	0.015924	0.028662	0.035032	0.050955
0.226115	0.159236	0.108280	0.101911	0.146497	0.197452
