ELAVL1_HEK293
0.000000	0.500000	0.000000	0.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.000000	0.500000	1.000000	1.000000	1.000000	0.000000
0.208333	0.183333	0.175000	0.166667	0.191667	0.141667
0.108333	0.083333	0.075000	0.100000	0.083333	0.108333
0.283333	0.291667	0.291667	0.300000	0.308333	0.308333
0.216667	0.250000	0.266667	0.258333	0.275000	0.258333
0.008333	0.008333	0.016667	0.008333	0.000000	0.033333
0.050000	0.066667	0.066667	0.066667	0.050000	0.050000
0.125000	0.116667	0.108333	0.100000	0.091667	0.100000
