HNRNPK_HepG2
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
1.000000	1.000000	1.000000	0.000000	0.000000	0.666667
0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.333333
0.170563	0.164502	0.199134	0.218182	0.286580	0.247619
0.148052	0.126407	0.164502	0.174026	0.268398	0.222511
0.272727	0.263203	0.243290	0.235498	0.194805	0.209524
0.206926	0.215584	0.192208	0.181818	0.131602	0.149784
0.006061	0.011255	0.012121	0.016450	0.011255	0.018182
0.040693	0.044156	0.038961	0.037229	0.019913	0.024242
0.154978	0.174892	0.149784	0.136797	0.087446	0.128139
