HNRNPUL1_K562
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.000000	0.000000	1.000000	0.000000	0.000000	0.000000
0.000000	1.000000	0.000000	1.000000	1.000000	0.000000
0.414286	0.442857	0.342857	0.300000	0.285714	0.157143
0.171429	0.157143	0.128571	0.128571	0.157143	0.128571
0.142857	0.157143	0.171429	0.171429	0.171429	0.214286
0.085714	0.100000	0.228571	0.242857	0.228571	0.271429
0.028571	0.014286	0.014286	0.057143	0.042857	0.114286
0.014286	0.014286	0.014286	0.014286	0.014286	0.014286
0.142857	0.114286	0.100000	0.085714	0.100000	0.100000
