TARDBP_HEK293T
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.333333	0.000000	0.000000	0.000000	0.000000	0.000000
0.666667	0.000000	0.000000	0.666667	0.000000	1.000000
0.000000	1.000000	1.000000	0.333333	1.000000	0.000000
0.358209	0.276119	0.276119	0.291045	0.320896	0.410448
0.179104	0.186567	0.179104	0.156716	0.216418	0.216418
0.156716	0.149254	0.156716	0.149254	0.134328	0.126866
0.111940	0.119403	0.111940	0.111940	0.111940	0.111940
0.037313	0.037313	0.029851	0.059701	0.052239	0.000000
0.044776	0.052239	0.044776	0.037313	0.029851	0.007463
0.111940	0.179104	0.201493	0.194030	0.134328	0.126866
