SRSF7_K562
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
1.000000	0.000000	0.000000	1.000000	0.000000	0.000000
0.000000	1.000000	0.000000	0.000000	1.000000	0.000000
0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
0.262295	0.213115	0.311475	0.327869	0.278689	0.213115
0.196721	0.147541	0.213115	0.213115	0.213115	0.114754
0.163934	0.163934	0.163934	0.163934	0.180328	0.180328
0.131148	0.163934	0.131148	0.131148	0.180328	0.196721
0.016393	0.032787	0.016393	0.032787	0.000000	0.032787
0.081967	0.081967	0.065574	0.065574	0.049180	0.114754
0.147541	0.196721	0.098361	0.065574	0.098361	0.147541
